name_genres,title,release_date,release_year,popularity,vote_count,vote_average,names_actors,name_director,budget,revenue,return
['Drama'],Manderlay,2005-05-16,2005,4.568999,81.0,6.9,"['Bryce Dallas Howard', 'Isaach De Bankolé', 'Danny Glover', 'Willem Dafoe', 'Michaël Abiteboul', 'Lauren Bacall', 'Jeremy Davies', 'Udo Kier', 'Chloë Sevigny', 'John Hurt', 'Suzette Llewellyn', 'Geoffrey Bateman']",Lars von Trier,14200000.0,674918.0,0.04752943661971831
['Documentary'],Favela Rising,2005-04-24,2005,0.400375,3.0,4.7,"['Andre Luis Azevedo', 'José Júnior', 'Michele Moraes', 'Anderson Sa', 'Zuenir Ventura']",Jeff Zimbalist,0.0,0.0,0.0
"['Comedy', 'Horror']",Dracula: Dead and Loving It,1995-12-22,1995,5.430331,210.0,5.7,"['Leslie Nielsen', 'Mel Brooks', 'Amy Yasbeck', 'Peter MacNicol', 'Lysette Anthony', 'Harvey Korman', 'Steven Weber', 'Mark Blankfield', 'Megan Cavanagh', 'Gregg Binkley', 'Anne Bancroft']",Mel Brooks,0.0,0.0,0.0
[],Little Girls in Pretty Boxes,1997-01-18,1997,0.644042,1.0,7.0,"['Swoosie Kurtz', 'Courtney Peldon', 'John Ashton', 'Philip Casnoff', 'Linda Hart', 'Jim Metzler', 'Nike Doukas', 'Lily Knight', 'Lily Knight', 'Aimee Walker', 'Tracy Nicole Kerestes', 'Jay Howarth', 'Jennifer Paternoster', 'Jennifer Mitschel']",Christopher Leitch,0.0,0.0,0.0
"['Thriller', 'Drama']",Forgetting the Girl,2012-10-11,2012,1.13962,11.0,6.0,"['Christopher Denham', 'Lindsay Beamish', 'Elizabeth Rice', 'Anna Camp', 'Phyllis Somerville', 'Joel de la Fuente']",Nate Taylor,200.0,0.0,0.0
"['Horror', 'Thriller']",Bloodwork,2012-05-10,2012,1.099911,13.0,4.3,"['Travis Van Winkle', 'Tricia Helfer', 'Eric Roberts', 'John Bregar']",Eric Wostenberg,0.0,0.0,0.0
['Action'],Commando - A One Man Army,2013-04-11,2013,1.703768,11.0,6.0,"['Vidyut Jamwal', 'Pooja Chopra', 'Jaideep Ahlawat', 'Jagat Rawat', 'Ishita Vyas']",Dilip Ghosh,0.0,0.0,0.0
"['TV Movie', 'Family']","Signed, Sealed, Delivered: From Paris With Love",2015-06-06,2015,1.082366,5.0,6.6,"['Eric Mabius', 'Kristin Booth', 'Crystal Lowe', 'Geoff Gustafson', 'Brooke Nevin', 'Zak Santiago', 'Kevin McGarry', 'Poppy Montgomery', 'Frank Zotter', 'Peter Chao', 'Byron Noble', 'Chris Shields', 'Leo Rano', 'Monice Peter', 'Brianna Buckmaster']",Kevin Fair,0.0,0.0,0.0
['Documentary'],Beetle Queen Conquers Tokyo,2009-03-01,2009,0.075409,2.0,5.5,[],Jessica Oreck,0.0,10068.0,0.0
"['Comedy', 'Family', 'Action', 'Drama', 'Romance']",Race Gurram,2014-04-11,2014,0.910767,6.0,6.0,"['Allu Arjun', 'Shruti Haasan', 'Shaam', 'M. S. Narayana', 'Jayaprakash Reddy', 'Saloni Aswani', 'Ravi Kishan', 'Prakash Raj', 'Brahmanandam', 'Ali', 'Mukesh Rishi', 'Kota Srinivasa Rao', 'Raghu Babu', 'Posani Krishna Murali', 'Kyra Dutt']",Surender Reddy,0.0,0.0,0.0
"['Romance', 'Drama']",An Affair of Love,1999-09-04,1999,1.782247,11.0,6.5,"['Nathalie Baye', 'Sergi López', 'Jacques Viala', 'Paul Pavel', 'Sylvie Van den Elsen', 'Pierre Gerranio', 'Hervé Sogne', 'Christophe Sermet']",Frédéric Fonteyne,0.0,0.0,0.0
"['Comedy', 'Music', 'Drama']",One More Time,2016-04-08,2016,1.070554,16.0,5.9,"['Christopher Walken', 'Amber Heard', 'Kelli Garner', 'Hamish Linklater', 'Ann Magnuson', 'Oliver Platt', 'Henry Kelemen', 'Sandra Berrios', 'John Ellison Conlee', 'Gavin McInnes']",Robert Edwards,0.0,0.0,0.0
"['TV Movie', 'Fantasy', 'Animation', 'Action', 'Thriller', 'Science Fiction']",Hellboy Animated: Sword of Storms,2006-10-28,2006,2.096572,25.0,5.9,"['Ron Perlman', 'Selma Blair', 'Doug Jones', 'Peri Gilpin', 'Gwendoline Yeo', 'Dee Bradley Baker', 'Phil LaMarr', 'Mitchell Whitfield', 'Kim Mai Guest', 'Michael Hagiwara', 'Yuriana Kim', 'Clyde Kusatsu', 'Liza del Mundo', 'Paul Nakauchi', 'James Sie']",Tad Stones,0.0,0.0,0.0
"['Science Fiction', 'Horror', 'Thriller']",The Purge,2013-05-31,2013,23.207663,2498.0,6.0,"['Lena Headey', 'Ethan Hawke', 'Max Burkholder', 'Adelaide Kane', 'Rhys Wakefield', 'Tony Oller', 'Edwin Hodge', 'Tom Yi', 'Arija Bareikis', 'Chris Mulkey', 'Tisha French', 'Dana Bunch', 'Peter Gvozdas', 'John Weselcouch', 'Alicia Vela-Bailey']",James DeMonaco,3000000.0,89328627.0,29.776209
"['Drama', 'Thriller']",Malicious,1995-11-06,1995,0.608031,7.0,5.7,"['Molly Ringwald', 'John Vernon', 'Patrick McGaw', 'Mimi Kuzyk', 'Sarah Lassez', 'Rick Henrickson']",Ian Corson,0.0,0.0,0.0
"['Comedy', 'Drama', 'Romance']",Ingenious,2009-02-01,2009,1.313416,25.0,5.3,"['Dallas Roberts', 'Jeremy Renner', 'Ayelet Zurer', 'Marguerite Moreau', 'Amanda Anka', 'Richard Kind', 'Eddie Jemison', 'Shannon Whirry']",Jeff Balsmeyer,0.0,0.0,0.0
"['Comedy', 'Action', 'Adventure']",The Man from U.N.C.L.E.,2015-08-13,2015,14.656875,2306.0,7.1,"['Henry Cavill', 'Armie Hammer', 'Alicia Vikander', 'Elizabeth Debicki', 'Luca Calvani', 'Sylvester Groth', 'Hugh Grant', 'Jared Harris', 'Christian Berkel', 'Misha Kuznetsov', 'Guy Williams', 'Marianna Di Martino', 'Julian Michael Deuster', 'Andrea Cagliesi', 'Riccardo Calvanese', 'Peter Stark', 'David Menkin', 'Pablo Scola', 'Cesare Taurasi', 'Riccardo Flammini', 'Francesco De Vito', 'Luca Della Valle', 'Simona Caparrini', 'David Beckham', 'Alessandro Ananasso', 'Joana Metrass', 'Gabriel Farnese']",Guy Ritchie,75000000.0,108145109.0,1.4419347866666667
"['Comedy', 'TV Movie']",Jerrod Carmichael: Love at the Store,2014-10-04,2014,0.736452,2.0,7.5,['Jerrod Carmichael'],Spike Lee,0.0,0.0,0.0
['Comedy'],Lisa Lampanelli: Long Live The Queen,2009-01-01,2009,0.495726,2.0,4.3,['Lisa Lampanelli'],,0.0,0.0,0.0
['Science Fiction'],Dante 01,2008-01-02,2008,2.351413,39.0,5.1,"['Lambert Wilson', 'Linh Đan Phạm', 'Simona Maicanescu', 'Dominique Pinon', 'Bruno Lochet', 'François Levantal', 'François Hadji-Lazaro', 'Lotfi Yahya Jedidi', 'Yann Collette', 'Dominique Bettenfeld', 'Antonin Maurel', 'Gérald Laroche']",Marc Caro,8000000.0,0.0,0.0
['Documentary'],Food Choices,2016-04-21,2016,2.911189,19.0,8.2,[],Michal Siewierski,0.0,0.0,0.0
"['Documentary', 'Animation']",Superman 75,2013-10-15,2013,1.22198,19.0,7.4,[],Zack Snyder,0.0,0.0,0.0
['Documentary'],16 Acres,2012-09-23,2012,0.277305,4.0,7.5,[],Richard Hankin,0.0,0.0,0.0
"['Animation', 'Horror', 'Action']",Tales of the Black Freighter,2009-03-24,2009,2.882394,45.0,7.0,"['Gerard Butler', 'Jared Harris', 'Cam Clarke', 'Siobhan Flynn', 'Salli Saffioti', 'Lori Tritel']",Mike Smith,0.0,0.0,0.0
"['Drama', 'Romance']",Hide Away,2012-05-25,2012,1.195181,5.0,4.7,"['Josh Lucas', 'Ayelet Zurer', 'James Cromwell', 'Jon Tenney', 'Casey LaBow', 'Taylor Nichols']",Chris Eyre,0.0,30655.0,0.0
['Documentary'],Horror Business,2005-01-01,2005,0.037702,1.0,6.0,"['Ron Atkins', 'John Bloom', 'Mark Borchardt', 'Tracy Coogan', 'Tonya Cornelisse', 'David Gebroe', 'Sid Haig', 'Lloyd Kaufman', 'Herschell Gordon Lewis', 'Graham Sibley', 'Brian Singleton', 'Tate Steinsiek']",Christopher P. Garetano,15000.0,0.0,0.0
[],After the Reconciliation,2000-12-27,2000,0.209425,1.0,8.0,"['Anne-Marie Miéville', 'Jean-Luc Godard', 'Claude Perron', 'Jacques Spiesser']",Anne-Marie Miéville,0.0,0.0,0.0
"['Comedy', 'Drama', 'Romance']",Sideways,2004-10-22,2004,12.646518,484.0,6.9,"['Paul Giamatti', 'Thomas Haden Church', 'Virginia Madsen', 'Sandra Oh', 'Marylouise Burke', 'Jessica Hecht', 'Missy Doty', 'Alysia Reiner', 'Shake Tukhmanyan', 'Shaun Duke', 'Robert Covarrubias', 'Patrick Gallagher', 'Stephanie Faracy', 'Joe Marinelli', 'M.C. Gainey', 'Peter Dennis', 'Lacey Rae', 'Natalie Carter']",Alexander Payne,16000000.0,109502303.0,6.8438939375
"['Documentary', 'Foreign']",Mugabe and the White African,2009-08-07,2009,0.14603,4.0,6.0,[],Lucy Bailey,0.0,4542.0,0.0
"['Drama', 'Romance']",For Lovers Only,2011-07-12,2011,0.890792,10.0,7.2,"['Stana Katic', 'Mark Polish', 'Angus MacDonald', 'Tara Subkoff']",Michael Polish,0.0,0.0,0.0
[],Il terzo tempo,2013-11-21,2013,0.132724,3.0,4.7,"['Pier Giorgio Bellocchio', 'Stefano Cassetti', 'Germano Gentile', 'Stefania Rocca', 'Margherita Laterza', 'Valerio Lo Sasso']",Enrico Maria Artale,0.0,0.0,0.0
"['Comedy', 'Crime', 'Drama']",Freeway II: Confessions of a Trickbaby,1999-09-10,1999,0.552559,13.0,6.0,"['Natasha Lyonne', 'María Celedonio', 'David Alan Grier', 'Vincent Gallo']",Matthew Bright,0.0,0.0,0.0
['Drama'],Deliverance Creek,2014-09-13,2014,1.08147,3.0,6.3,"['Lauren Ambrose', 'Wes Ramsey', 'Christopher Backus', 'Riley Smith', 'Caitlin Custer', 'Sonny Carl Davis']",Jon Amiel,0.0,0.0,0.0
['Documentary'],Food Stamped,2010-10-09,2010,0.142575,1.0,5.0,"['Shira Potash', 'Yoav Potash']",Yoav Potash,0.0,0.0,0.0
"['Drama', 'Fantasy', 'Romance']",A Ghost Story,2017-07-07,2017,24.339781,95.0,6.8,"['Casey Affleck', 'Rooney Mara', 'Will Oldham', 'Liz Franke', 'Sonia Acevedo', 'Carlos Bermudez', 'Yasmina Gutierrez', 'Brea Grant', 'Augustine Frizzell', 'David Lowery', 'Kesha Rose Sebert', 'Rob Zabrecky', 'Grover Coulson', 'Kenneisha Thompson', 'McColm Sephas Jr.', 'Barlow Jacobs']",David Lowery,100000.0,15584255.0,155.84255
"['Drama', 'Foreign']",Under the Skin of the City,2001-02-04,2001,0.072402,2.0,6.5,"['Mohammad Reza Forutan', 'Golab Adineh', 'Baran Kosari', 'Ebrahim Sheibani', 'Mohsen Ghazi Moradi', 'Mehraveh Sharifinia', 'Homeira Riazi', 'Alireza Oosivand']",Rakhshan Bani-Etemad,0.0,0.0,0.0
"['Action', 'Fantasy', 'Horror', 'Mystery']",End of Days,1999-11-24,1999,9.62371,488.0,5.5,"['Arnold Schwarzenegger', 'Gabriel Byrne', 'Kevin Pollak', 'Robin Tunney', 'CCH Pounder', 'Rod Steiger', ""Derrick O'Connor"", 'Miriam Margolyes', 'Udo Kier', 'Mark Margolis', 'Jonny Bogris', 'Victor Varnado', ""Michael O'Hagan""]",Peter Hyams,100000000.0,211989043.0,2.11989043
['Drama'],The Happiest Day in the Life of Olli Mäki,2016-09-02,2016,1.876069,11.0,6.9,"['Jarkko Lahti', 'Oona Airola', 'Eero Milonoff', 'Joanna Haartti', 'Joonas Saartamo']",Juho Kuosmanen,0.0,0.0,0.0
['Drama'],Khadak,2006-08-31,2006,0.521339,5.0,6.6,"['Batzul Khayankhyarvaa', 'Tsetsegee Byamba', 'Banzar Damchaa', 'Tserendarizav Dashnyam', 'Dugarsuren Dagvadorj', 'Ehkhtaivan Uuriintuya', 'Namsrai Otgontogos', 'Gereisukh Otgon']",Peter Brosens,0.0,0.0,0.0
"['Comedy', 'Drama', 'Romance']",Breaking Up,1997-10-17,1997,2.145688,9.0,4.0,"['Russell Crowe', 'Salma Hayek', 'Abraham Alvarez', 'Carlo Corazon', 'Marty Granger', 'Mary Ann Schmidt']",Robert Greenwald,0.0,11690.0,0.0
['Documentary'],Back Issues: The Hustler Magazine Story,2014-02-14,2014,0.53084,4.0,7.5,"['Larry Flynt', 'Jimmy Flynt', 'Al Goldstein', 'Paul Cambria', 'Ron Jeremy', 'Nina Hartley', 'Herald Price Fahringer', 'William Nirenberg', 'Michael Lee Nirenberg', 'Kenneth De Martines', 'William Margold', 'Gail Dines', 'Alex Ebel', 'Mike Edison', 'Paul Krassner', 'Kitten Natividad', 'Joseph Paul Franklin']",Michael Lee Nirenberg,0.0,0.0,0.0
"['History', 'Documentary']",Hillary's America: The Secret History of the Democratic Party,2016-07-01,2016,1.628629,28.0,6.6,"[""Dinesh D'Souza"", 'Rebekah Turner', 'Joel David Taylor']",Dinesh D'Souza,5000000.0,13000000.0,2.6
"['Comedy', 'Drama', 'Music', 'Romance']",La La Land,2016-11-29,2016,19.681686,4745.0,7.9,"['Ryan Gosling', 'Emma Stone', 'John Legend', 'Rosemarie DeWitt', 'J.K. Simmons', 'Finn Wittrock', 'Callie Hernandez', 'Jessica Rothe', 'Sonoya Mizuno', 'Tom Everett Scott', 'Meagen Fay', 'Damon Gupton', 'Jason Fuchs', 'Josh Pence', 'Valarie Rae Miller', 'Olivia Hamilton', 'Hemky Madera', 'Zoë Hall', 'Dempsey Pappion', 'Anna Chazelle', 'Terry Walters', 'Claudine Claudio', 'John Hindman', 'Marius De Vries', 'Christopher Michael Stevens', 'Keith Harris', 'Kaveh Rastegar', 'Miles Anderson', 'David Douglas', 'Nicole Coulon', 'Nicole Wolf', 'Trevor Lissauer', 'Kiff VandenHeuvel', 'Thom Shelton', 'Cinda Adams', 'Amiée Conn', 'Bobo Chang', 'D.A. Wallach', 'Briana Lee', 'Sandra Rosko', 'Reshma Gajjar', 'Candice Coke', 'Hunter Hamilton', 'Damian Gomez', 'Amanda Balen', 'Cindera Che', 'Chris Moss', 'Marissa Labog', 'Tiffany Daniels', 'Melinda Sullivan', 'Britt Stewart', 'Clarice Ordaz', 'Nathan Prevost', 'Scott Hislop', 'Kc Monnie', 'Krystal Ellsworth', 'Sarah Mitchell', 'Morgan Larson', 'Becca Sweitzer', 'Gakenia Muigai', 'Michael Stein', 'Mario Diaz', 'Julie Schmid', 'Lexie Contursi', 'Eartha Robinson', 'Sybil Azur', 'Tara Nicole Hughes', 'Kayla Kalbfleisch', 'Martha Nichols', 'Anthony Marciona', 'Bill Prudich', 'Ryan Novak', 'Demian Boergadine', 'Gustavo Vargas', 'Robert Haynes', 'Corrin Evans', 'Ana Flavia Gavlak', 'Andres Perez-Molina', 'Phillip E. Walker', 'Milica Govich ', 'Kaye L. Morris', 'Nilla Elizabeth Watkins', 'Holly Houk', 'Jesse Houk', 'Kristin Slaysman', 'Cameron Brinkman', 'Jordan Ray Fox', 'Caroline Jaden Stussi', 'Margaret Newborn', 'Nadia Tumanova', 'Crystal Nichol', 'Kristin Elliott', 'Andrea Lareo', 'Christopher Aber', 'Anna Lunberry', 'Courtney Hart', 'Shannon Leann', 'Jenna Curtis', 'Noah James', 'Tommy Cooley', 'Morgan Cohen', 'Jeremy Nathan Tisser', 'Patty Tobin', 'Heather Turman', 'Susie Ganiere', 'Ottavio Taddei', 'April Martucci', 'Trent Kerpsack', 'Lynn Moore', 'Vince Donvito', 'Steffen Dziczek', 'Melvin LaThomas Brimm', 'Kelly Kennedy', 'Clarence Robinson', 'Dapo Torimiro', 'Destinee Handly', 'Tommy Otis', 'Amanda Fields', 'Frederick Keeve', 'Kayla Bechor', 'Robert Roldan']",Damien Chazelle,30000000.0,445435700.0,14.847856666666667
"['Comedy', 'Family']",First Kid,1996-08-30,1996,6.510437,28.0,5.3,"['Sinbad', 'Brock Pierce', 'Blake Boyd', 'Timothy Busfield', 'Art LaFleur', 'James Naughton', 'Lisa Eichhorn', 'Erin Williby', 'Zachary Ty Bryan', 'Fawn Reed', 'Bill Cobbs']",David M. Evans,0.0,0.0,0.0
"['Drama', 'History', 'TV Movie']",Grey Gardens,2009-04-18,2009,2.947074,35.0,6.7,"['Drew Barrymore', 'Jessica Lange', 'Jeanne Tripplehorn', 'Ken Howard', 'Kenneth Welsh', 'Arye Gross', 'Louis Ferreira', 'Daniel Baldwin', 'Malcolm Gets', 'Louis Grise', 'Joshua Peace', 'Neil Babcock', 'Ben Carlson', 'Olivia Waldriff', 'Neil Girvan', 'Timm Zemanek', 'Arnold Pinnock', 'Perry Mucci', 'Lorna Wilson', 'Marcia Bennett', 'Evan Williams', 'Tamsen McDonough', 'Kevin Etherington', 'Sophie Goulet', 'Dave Kiner', 'Duane Murray', 'Catherine Marie Thomas']",Michael Sucsy,12000000.0,0.0,0.0
['Fantasy'],Dragon Hunter,2008-12-01,2008,1.31226,11.0,3.3,"['Kelly Stables', 'Maclain Nelson', 'Adam Johnson', 'Isaac C. Singleton Jr.', 'Newell Alexander', 'Slate Holmgren', 'Brian King', 'Orlando Seale', 'Bob Richardson', 'Brad Johnson']",Stephen Shimek,0.0,0.0,0.0
['Documentary'],Thrive,2011-11-11,2011,1.179601,13.0,6.5,"['Lane Andrews', 'Dwynne Arnesson', 'John Bedini', 'John Callahan', 'Deepak Chopra', 'Frank Doran', 'Albert Einstein']",Steve Gagne,0.0,0.0,0.0
"['Drama', 'History', 'Adventure']",September Eleven 1683,2012-10-11,2012,0.9208,8.0,6.4,"['F. Murray Abraham', 'Enrico Lo Verso', 'Alicja Bachleda-Curuś', 'Jerzy Skolimowski', 'Piotr Adamczyk', 'Cristina Serafini', 'Antonio Cupo', 'Yorgo Voyagis', 'Daniel Olbrychski', 'Borys Szyc', 'Andrzej Seweryn', 'Krzysztof Kwiatkowski', 'Marius Chivu', 'Gianni Musy', 'Giorgio Lupano', 'Matteo Branciamore', 'Marcin Walewski', 'Wojciech Mecwaldowski', 'Stefan Iancu', 'Davide Colavini', 'Claire Bloom', 'Andrea Iaia', 'Federica Martinelli', 'Haruhiko Yamanouchi', 'Brando Pacitto', 'Beata Ben Ammar', 'Fabrizio Rizzolo', 'Ettore Nicoletti', 'Edward Linde Lubaszenko', 'Angelica Cacciapaglia']",Renzo Martinelli,16000000.0,0.0,0.0
"['Drama', 'Horror', 'Mystery', 'Thriller']",Aaron's Blood,2017-06-02,2017,0.410122,6.0,4.8,"['James Martinez', 'Trevor Sterling Stovall', 'Michael Chieffo', 'Farah White', 'David Castellvi', 'Michael Peach', 'Laurie Seymour', 'Michael Lopez', 'Luke Barnett', 'Justin Jason Roberts', 'Trevor Robins']",Tommy Stovall,0.0,0.0,0.0
"['Drama', 'Family']",Still Walking,2008-06-28,2008,6.98658,65.0,7.5,"['Hiroshi Abe', 'Yui Natsukawa', 'Kazuya Takahashi', 'Kirin Kiki', 'Yoshio Harada', 'You', 'Shohei Tanaka', 'Susumu Terajima']",Hirokazu Koreeda,0.0,0.0,0.0
['Horror'],Whistle and I'll Come to You,2010-12-24,2010,0.255256,3.0,6.0,"['John Hurt', 'Gemma Jones', 'Lesley Sharp', 'Sophie Thompson']",Andy de Emmony,0.0,0.0,0.0
"['Action', 'Foreign', 'Thriller']",Athadu,2005-08-10,2005,0.668636,7.0,6.6,"['Mahesh Babu', 'Trisha Krishnan', 'Sonu Sood', 'Prakash Raj', 'Nassar', 'Kota Srinivasa Rao', 'Rahul Dev', 'Charan Raj', 'Brahmanandam', 'Tanikella Bharani', 'Ajay', 'Giri Babu', 'Dharmavarapu Subramanyam', 'Hema', 'Sudha', 'Jayaprakash Reddy', 'Sana', 'Sunil', 'M. S. Narayana', 'Vajja Venkata Giridhar', 'Ananth', 'Brahmaji', 'Mallikarjuna Rao', 'Rallapalli', 'Sayaji Shinde', 'Posani Krishna Murali', 'K. Viswanath', 'Rajiv Kanakala']",Trivikram Srinivas,0.0,0.0,0.0
['Science Fiction'],Deathlands,2003-05-17,2003,0.139254,2.0,3.5,"['Jenya Lano', 'Traci Lords', 'Vincent Spano']",,0.0,0.0,0.0
['Documentary'],The 11th Hour,2007-08-17,2007,2.215689,28.0,6.4,"['Kenny Ausubel', 'Janine Benyus', 'Sylvia Earle', 'Gloria Flora', 'Michel Gelobter', 'Stephen Hawking', 'Leonardo DiCaprio']",Nadia Conners,0.0,0.0,0.0
"['Drama', 'Thriller', 'Documentary']",The Least of These,2011-08-02,2011,0.042356,1.0,8.0,[],,0.0,0.0,0.0
"['Action', 'Comedy', 'Crime']",The Man,2005-09-08,2005,11.127884,137.0,5.4,"['Samuel L. Jackson', 'Eugene Levy', 'Luke Goss', 'Miguel Ferrer', 'Susie Essman', 'Anthony Mackie', 'Gigi Rice', 'Rachael Crawford', 'Philip Akin', 'Christopher Murray', 'Joel S. Keller', 'John Hemphill', 'Kathryn Greenwood', 'George Ghali', 'Matt Cooke', 'Joe Sacco', 'Neville Edwards', 'Scott Wickware', 'Tomorrow Baldwin Montgomery', 'Geoffrey Bowes', 'Carrie Cain-Sparks', 'Leni Parker', 'Randy Butcher']",Les Mayfield,0.0,12382362.0,0.0
"['Documentary', 'Romance', 'Foreign']",A Complete History of My Sexual Failures,2008-01-19,2008,1.262727,18.0,6.9,"['Chris Waitt', 'Alexandra Boyarskaya', 'Danielle McLeod']",Chris Waitt,0.0,0.0,0.0
"['Drama', 'Horror', 'Thriller']",Riding the Bullet,2004-10-15,2004,5.225658,52.0,5.0,"['Jonathan Jackson', 'David Arquette', 'Cliff Robertson', 'Barbara Hershey', 'Erika Christensen', 'Barry W. Levy', 'Jackson Warris', 'Jeffrey Ballard', 'Peter LaCroix', 'Chris Gauthier', 'Robin Nielsen', 'Matt Frewer', 'Simon Webb', 'Keith Dallas', 'Danielle Dunn-Morris', 'Nicky Katt', 'Mick Garris', 'Cynthia Garris']",Mick Garris,5000000.0,0.0,0.0
"['Drama', 'Foreign', 'History', 'War']",The Legend of Suriyothai,2001-08-17,2001,1.236038,6.0,5.1,"['M.L. Piyapas Bhirombhakdi', 'Sarunyu Wongkrachang', 'Chatchai Plengpanich', 'Johnny Anfone', 'Mai Charoenpura', 'Sinjai Plengpanit']",Chatrichalerm Yukol,0.0,0.0,0.0
['Comedy'],Chris Tucker Live,2015-07-10,2015,1.424643,23.0,6.5,['Chris Tucker'],Phil Joanou,0.0,0.0,0.0
"['Family', 'Fantasy', 'Music', 'Animation']",Monster High: 13 Wishes,2013-10-08,2013,3.527047,20.0,6.4,"['Cam Clarke', 'Erin Fitzgerald', 'Missi Hale', 'Cindy Robinson', 'Marcus Griffin', 'Julie Maddalena', 'Celeste Henderson', 'Jonathan Lipow', 'Evan Smith', 'America Young']",Steve Sacks,0.0,0.0,0.0
"['Thriller', 'Romance']",Dead Awake,2001-11-06,2001,0.407369,3.0,7.0,"['Stephen Baldwin', 'Macha Grenon', 'Michael Ironside', 'Edward Yankie', 'Janet Kidder']",Marc S. Grenier,0.0,0.0,0.0
"['Drama', 'Action']",Taarzan: The Wonder Car,2004-08-06,2004,0.072964,2.0,3.0,"['Ajay Devgn', 'Ayesha Takia', 'Vatsal Seth']",,0.0,0.0,0.0
"['Drama', 'Romance']",To the Wonder,2013-02-22,2013,8.452485,164.0,5.9,"['Ben Affleck', 'Olga Kurylenko', 'Javier Bardem', 'Rachel McAdams', 'Tatiana Chiline', 'Romina Mondello', ""Tony O'Gans"", 'Charles Baker']",Terrence Malick,0.0,587615.0,0.0
[],Figli – Hijos,2001-01-01,2001,0.263589,3.0,8.3,"['Carlos Echeverría', 'Enrique Piñeyro', 'Stefania Sandrelli']",Marco Bechis,0.0,0.0,0.0
"['Crime', 'Documentary']",Whitey: United States of America v. James J. Bulger,2014-01-18,2014,2.090438,28.0,6.3,"['Stephen Rakes', 'James J. Bulger', 'Tommy Donahue', 'David Boeri']",Joe Berlinger,0.0,0.0,0.0
['Horror'],The Ouija Experiment,2011-05-05,2011,2.484835,56.0,4.2,"['Justin Armstrong', 'Swisyzinna Moore', 'Carson Underwood', 'Eric Window', 'David Clark', 'Leah Diaz', 'Miranda Martinez']",Israel Luna,0.0,0.0,0.0
"['Comedy', 'Drama', 'Romance']",The Private Lives of Pippa Lee,2009-07-07,2009,3.574829,50.0,6.0,"['Robin Wright', 'Alan Arkin', 'Keanu Reeves', 'Julianne Moore', 'Winona Ryder', 'Mike Binder', 'Ryan McDonald', 'Cornel West', 'Zoe Kazan', 'Maria Bello', 'Shirley Knight', 'Blake Lively', 'Monica Bellucci', 'Adam Shonkwiler', 'Myra Lucretia Taylor']",Rebecca Miller,0.0,0.0,0.0
['Thriller'],The Big Picture,2010-11-03,2010,2.03027,38.0,6.4,"['Romain Duris', 'Marina Foïs', 'Catherine Deneuve', 'Niels Arestrup', 'Branka Katić', 'Eric Ruf', 'Enzo Caçote', 'Luka Antic', 'Rachel Berger', 'Esteban Carvajal-Alegria']",Eric Lartigau,0.0,0.0,0.0
['Horror'],Header,2006-08-12,2006,0.153376,4.0,5.8,"['Jake Suffian', 'Elliot V. Kotek', 'Dick Mullaney']",Archibald Flancranstin,349999.0,0.0,0.0
"['Action', 'Drama', 'Romance', 'Thriller', 'TV Movie']",Nora Roberts' Blue Smoke,2007-02-12,2007,1.048238,5.0,3.8,"['Alicia Witt', 'Matthew Settle', 'Scott Bakula', 'Talia Shire', 'Eric Keenleyside', 'John Reardon', 'Benjamin Ayres', 'Chris Fassbender', 'Taylor Dauphinais', 'Rod Heatherington']",David Carson,0.0,0.0,0.0
"['War', 'Mystery', 'Drama']",Frozen Silence,2011-12-16,2011,1.51059,10.0,5.1,"['Juan Diego Botto', 'Carmelo Gómez', 'Víctor Clavijo', 'Francesc Orella', 'Rafa Castejón', 'Alex Spijksma', 'Andrés Gertrúdix', 'Antanas Surgailis', 'Javier Mejía', 'Sergi Calleja', 'Antonio Mora', 'Jordi Aguilar', 'Adolfo Fernández']",Gerardo Herrero,0.0,0.0,0.0
"['Adventure', 'Comedy', 'Crime', 'Drama', 'Foreign']","Road, Movie",2009-09-18,2009,0.080727,1.0,5.0,"['Abhay Deol', 'Satish Kaushik', 'Tannishtha Chatterjee', 'Veerendra Saxena', 'Yashpal Sharma', 'Mohammed Faisal']",Dev Benegal,0.0,0.0,0.0
['Comedy'],Little Nicholas,2009-09-30,2009,9.625107,315.0,5.9,"['Maxime Godart', 'Valérie Lemercier', 'Kad Merad', 'Sandrine Kiberlain', 'François-Xavier Demaison', 'Michel Duchaussoy', 'Daniel Prévost', 'Michel Galabru', 'Anémone', 'Louise Bourgoin', 'Gérard Jugnot', 'Vincent Claude', 'Charles Vaillant', 'Victor Carles', 'Benjamin Averty', 'François Damiens', 'Germain Petit Damico', 'Virgile Tirard', 'Eric Berger', 'Marc Faure', 'Françoise Bertin', 'Nathalie Cerda', 'Cyril Couton', 'Virginia Anderson', 'Didier Raymond', 'Christian Taponard', 'Alain Sachs', 'Yves-Robert Viala', 'Elisa Heusch', 'Damien Ferdel', 'Simon Goscinny du Chatenet', 'Serge Riaboukine', 'Renaud Rutten']",Laurent Tirard,0.0,0.0,0.0
"['Documentary', 'Drama']",Aileen: Life and Death of a Serial Killer,2003-09-09,2003,3.502005,32.0,7.6,"['Aileen Wuornos', 'Nick Broomfield']",Nick Broomfield,0.0,0.0,0.0
